Year,Country,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,mt_CO2eq
2013,Canada,Nunavut,0,Territorial Inventory Total,,,,0.692571199
2013,Canada,Nunavut,16,Electricity,,,,
2013,Canada,Nunavut,17,Transport,,,,0.366024594
2013,Canada,Nunavut,18,Transport,Passenger Transport,,,0.181215684
2013,Canada,Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,0.030211796
2013,Canada,Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.151003888
2013,Canada,Nunavut,21,Transport,Freight Transport,,,0.143126657
2013,Canada,Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,0.026269453
2013,Canada,Nunavut,23,Transport,Freight Transport,Aviation and Marine,,0.116857204
2013,Canada,Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,0.041682253
2013,Canada,Nunavut,25,Heavy Industry,,,,0.2200721
2013,Canada,Nunavut,26,Heavy Industry,Mining,,,0.2197057
2013,Canada,Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,0.0003664
2013,Canada,Nunavut,45,"Light Manufacturing, Construction and Forest Resources",,,,
2013,Canada,Nunavut,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,0.00185962
2013,Canada,Nunavut,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,
2013,Canada,Nunavut,33,Buildings,,,,0.009539452
2013,Canada,Nunavut,34,Buildings,Service Industry,,,0.008786664
2013,Canada,Nunavut,35,Buildings,Residential,,,0.000752787
2013,Canada,Nunavut,40,Waste,,,,0.023359934
2013,Canada,Nunavut,41,Waste,Solid Waste,,,0.021066298
2013,Canada,Nunavut,42,Waste,Wastewater,,,0.002218556
2013,Canada,Nunavut,43,Waste,Waste Incineration,,,7.51E-05
2014,Canada,Canada,0,National Inventory Total,,,,720.1954582
2014,Canada,Canada,1,Oil and Gas,,,,202.3808556
2014,Canada,Canada,2,Oil and Gas,Upstream Oil and Gas,,,181.5809958
2014,Canada,Canada,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,61.72988234
2014,Canada,Canada,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,39.83328565
2014,Canada,Canada,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,24.68149243
2014,Canada,Canada,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,13.62601363
2014,Canada,Canada,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,1.525779581
2014,Canada,Canada,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,70.13847615
2014,Canada,Canada,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,10.5853455
2014,Canada,Canada,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,24.30825328
2014,Canada,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,35.24487738
2014,Canada,Canada,44,Coal Production,,,,2.686305024
2014,Canada,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,9.879351708
2014,Canada,Canada,13,Oil and Gas,Downstream Oil and Gas,,,20.79985973
2014,Canada,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,19.64010476
2014,Canada,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,1.159754974
2014,Canada,Canada,16,Electricity,,,,76.28778125
2014,Canada,Canada,17,Transport,,,,164.7071583
2014,Canada,Canada,18,Transport,Passenger Transport,,,95.03869976
2014,Canada,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,83.80342868
2014,Canada,Canada,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,11.23527108
2014,Canada,Canada,21,Transport,Freight Transport,,,56.83455098
2014,Canada,Canada,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,52.49338602
2014,Canada,Canada,23,Transport,Freight Transport,Aviation and Marine,,4.341164965
2014,Canada,Canada,24,Transport,"Other: Recreational, Commercial and Residential",,,12.83390756
2014,Canada,Canada,25,Heavy Industry,,,,80.86144358
2014,Canada,Canada,26,Heavy Industry,Mining,,,9.25037813
2014,Canada,Canada,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,10.11683454
2014,Canada,Canada,28,Heavy Industry,Pulp and Paper,,,6.585628902
2014,Canada,Canada,29,Heavy Industry,Iron and Steel,,,16.21675683
2014,Canada,Canada,30,Heavy Industry,Cement,,,9.964366758
2014,Canada,Canada,31,Heavy Industry,Lime and Gypsum,,,2.642296
2014,Canada,Canada,32,Heavy Industry,Chemicals and Fertilizers,,,26.08518242
2014,Canada,Canada,45,"Light Manufacturing, Construction and Forest Resources",,,,22.63309553
2014,Canada,Canada,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,15.19696962
2014,Canada,Canada,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,5.593010947
2014,Canada,Canada,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,1.843114967
2014,Canada,Canada,33,Buildings,,,,86.23595586
2014,Canada,Canada,34,Buildings,Service Industry,,,42.42586618
2014,Canada,Canada,35,Buildings,Residential,,,43.81008968
2014,Canada,Canada,40,Waste,,,,21.01165422
2014,Canada,Canada,41,Waste,Solid Waste,,,18.30190741
2014,Canada,Canada,42,Waste,Wastewater,,,2.536068861
2014,Canada,Canada,43,Waste,Waste Incineration,,,0.173677942
2014,Canada,Canada,36,Agriculture,,,,63.39120891
2014,Canada,Canada,37,Agriculture,On Farm Fuel Use,,,12.13960489
2014,Canada,Canada,38,Agriculture,Crop Production,,,16.79402978
2014,Canada,Canada,39,Agriculture,Animal Production,,,34.45757424
2014,Canada,Newfoundland and Labrador,0,Provincial Inventory Total,,,,10.65023933
2014,Canada,Newfoundland and Labrador,1,Oil and Gas,,,,2.407529264
2014,Canada,Newfoundland and Labrador,2,Oil and Gas,Upstream Oil and Gas,,,1.513904205
2014,Canada,Newfoundland and Labrador,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,1.513902954
2014,Canada,Newfoundland and Labrador,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,1.513902954
2014,Canada,Newfoundland and Labrador,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,1.25E-06
2014,Canada,Newfoundland and Labrador,13,Oil and Gas,Downstream Oil and Gas,,,0.893625059
2014,Canada,Newfoundland and Labrador,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,0.893625059
2014,Canada,Newfoundland and Labrador,16,Electricity,,,,1.206883535
2014,Canada,Newfoundland and Labrador,17,Transport,,,,3.759788766
2014,Canada,Newfoundland and Labrador,18,Transport,Passenger Transport,,,2.269172797
2014,Canada,Newfoundland and Labrador,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,1.913863081
2014,Canada,Newfoundland and Labrador,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.355309716
2014,Canada,Newfoundland and Labrador,21,Transport,Freight Transport,,,1.278058771
2014,Canada,Newfoundland and Labrador,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,0.689075809
2014,Canada,Newfoundland and Labrador,23,Transport,Freight Transport,Aviation and Marine,,0.588982961
2014,Canada,Newfoundland and Labrador,24,Transport,"Other: Recreational, Commercial and Residential",,,0.212557198
2014,Canada,Newfoundland and Labrador,25,Heavy Industry,,,,1.124575307
2014,Canada,Newfoundland and Labrador,26,Heavy Industry,Mining,,,1.101411798
2014,Canada,Newfoundland and Labrador,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,7.55E-05
2014,Canada,Newfoundland and Labrador,28,Heavy Industry,Pulp and Paper,,,0.019420447
2014,Canada,Newfoundland and Labrador,29,Heavy Industry,Iron and Steel,,,3.39E-05
2014,Canada,Newfoundland and Labrador,30,Heavy Industry,Cement,,,3.39E-05
2014,Canada,Newfoundland and Labrador,31,Heavy Industry,Lime and Gypsum,,,3.81E-05
2014,Canada,Newfoundland and Labrador,32,Heavy Industry,Chemicals and Fertilizers,,,0.003561718
2014,Canada,Newfoundland and Labrador,45,"Light Manufacturing, Construction and Forest Resources",,,,0.398449499
2014,Canada,Newfoundland and Labrador,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,0.036820331
2014,Canada,Newfoundland and Labrador,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,0.314456166
2014,Canada,Newfoundland and Labrador,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.047173002
2014,Canada,Newfoundland and Labrador,33,Buildings,,,,1.113866398
2014,Canada,Newfoundland and Labrador,34,Buildings,Service Industry,,,0.71878961
2014,Canada,Newfoundland and Labrador,35,Buildings,Residential,,,0.395076788
2014,Canada,Newfoundland and Labrador,40,Waste,,,,0.533749844
2014,Canada,Newfoundland and Labrador,41,Waste,Solid Waste,,,0.505875177
2014,Canada,Newfoundland and Labrador,42,Waste,Wastewater,,,0.027722878
2014,Canada,Newfoundland and Labrador,43,Waste,Waste Incineration,,,0.000151789
2014,Canada,Newfoundland and Labrador,36,Agriculture,,,,0.105396722
2014,Canada,Newfoundland and Labrador,37,Agriculture,On Farm Fuel Use,,,0.01602971
2014,Canada,Newfoundland and Labrador,38,Agriculture,Crop Production,,,0.022981956
2014,Canada,Newfoundland and Labrador,39,Agriculture,Animal Production,,,0.066385056
2014,Canada,Prince Edward Island,0,Provincial Inventory Total,,,,1.581412804
2014,Canada,Prince Edward Island,1,Oil and Gas,,,,4.37E-07
2014,Canada,Prince Edward Island,2,Oil and Gas,Upstream Oil and Gas,,,4.37E-07
2014,Canada,Prince Edward Island,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,4.37E-07
2014,Canada,Prince Edward Island,16,Electricity,,,,0.004350896
2014,Canada,Prince Edward Island,17,Transport,,,,0.701922202
2014,Canada,Prince Edward Island,18,Transport,Passenger Transport,,,0.460658161
2014,Canada,Prince Edward Island,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,0.434775818
2014,Canada,Prince Edward Island,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.025882343
2014,Canada,Prince Edward Island,21,Transport,Freight Transport,,,0.1945543
2014,Canada,Prince Edward Island,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,0.141689086
2014,Canada,Prince Edward Island,23,Transport,Freight Transport,Aviation and Marine,,0.052865214
2014,Canada,Prince Edward Island,24,Transport,"Other: Recreational, Commercial and Residential",,,0.046709741
2014,Canada,Prince Edward Island,25,Heavy Industry,,,,0.008393037
2014,Canada,Prince Edward Island,26,Heavy Industry,Mining,,,8.96E-08
2014,Canada,Prince Edward Island,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,0.000103052
2014,Canada,Prince Edward Island,28,Heavy Industry,Pulp and Paper,,,0.001838626
2014,Canada,Prince Edward Island,29,Heavy Industry,Iron and Steel,,,9.18E-05
2014,Canada,Prince Edward Island,30,Heavy Industry,Cement,,,9.18E-05
2014,Canada,Prince Edward Island,31,Heavy Industry,Lime and Gypsum,,,1.13E-05
2014,Canada,Prince Edward Island,32,Heavy Industry,Chemicals and Fertilizers,,,0.006256466
2014,Canada,Prince Edward Island,45,"Light Manufacturing, Construction and Forest Resources",,,,0.10396319
2014,Canada,Prince Edward Island,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,0.074850869
2014,Canada,Prince Edward Island,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,0.026545197
2014,Canada,Prince Edward Island,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.002567125
2014,Canada,Prince Edward Island,33,Buildings,,,,0.386139195
2014,Canada,Prince Edward Island,34,Buildings,Service Industry,,,0.123955784
2014,Canada,Prince Edward Island,35,Buildings,Residential,,,0.26218341
2014,Canada,Prince Edward Island,40,Waste,,,,0.069850419
2014,Canada,Prince Edward Island,41,Waste,Solid Waste,,,0.055840244
2014,Canada,Prince Edward Island,42,Waste,Wastewater,,,0.013914516
2014,Canada,Prince Edward Island,43,Waste,Waste Incineration,,,9.57E-05
2014,Canada,Prince Edward Island,36,Agriculture,,,,0.306793428
2014,Canada,Prince Edward Island,37,Agriculture,On Farm Fuel Use,,,0.038495766
2014,Canada,Prince Edward Island,38,Agriculture,Crop Production,,,0.098811223
2014,Canada,Prince Edward Island,39,Agriculture,Animal Production,,,0.169486439
2014,Canada,Nova Scotia,0,Provincial Inventory Total,,,,16.29117411
2014,Canada,Nova Scotia,1,Oil and Gas,,,,0.815437439
2014,Canada,Nova Scotia,2,Oil and Gas,Upstream Oil and Gas,,,0.81156509
2014,Canada,Nova Scotia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,0.794675211
2014,Canada,Nova Scotia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,3.22E-09
2014,Canada,Nova Scotia,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,3.22E-09
2014,Canada,Nova Scotia,44,Coal Production,,,,0.027303226
2014,Canada,Nova Scotia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,0.016889875
2014,Canada,Nova Scotia,13,Oil and Gas,Downstream Oil and Gas,,,0.003872349
2014,Canada,Nova Scotia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,0.003872349
2014,Canada,Nova Scotia,16,Electricity,,,,7.245116996
2014,Canada,Nova Scotia,17,Transport,,,,4.245409087
2014,Canada,Nova Scotia,18,Transport,Passenger Transport,,,2.569670146
2014,Canada,Nova Scotia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,2.221869092
2014,Canada,Nova Scotia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.347801054
2014,Canada,Nova Scotia,21,Transport,Freight Transport,,,1.424291087
2014,Canada,Nova Scotia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,1.032342485
2014,Canada,Nova Scotia,23,Transport,Freight Transport,Aviation and Marine,,0.391948602
2014,Canada,Nova Scotia,24,Transport,"Other: Recreational, Commercial and Residential",,,0.251447854
2014,Canada,Nova Scotia,25,Heavy Industry,,,,0.508254694
2014,Canada,Nova Scotia,26,Heavy Industry,Mining,,,0.132399861
2014,Canada,Nova Scotia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,0.000242417
2014,Canada,Nova Scotia,28,Heavy Industry,Pulp and Paper,,,0.073549964
2014,Canada,Nova Scotia,29,Heavy Industry,Iron and Steel,,,0.0001017
2014,Canada,Nova Scotia,30,Heavy Industry,Cement,,,0.275042592
2014,Canada,Nova Scotia,31,Heavy Industry,Lime and Gypsum,,,0.000172764
2014,Canada,Nova Scotia,32,Heavy Industry,Chemicals and Fertilizers,,,0.026745396
2014,Canada,Nova Scotia,45,"Light Manufacturing, Construction and Forest Resources",,,,0.461906617
2014,Canada,Nova Scotia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,0.28642055
2014,Canada,Nova Scotia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,0.126220049
2014,Canada,Nova Scotia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.049266018
2014,Canada,Nova Scotia,33,Buildings,,,,2.086986607
2014,Canada,Nova Scotia,34,Buildings,Service Industry,,,0.7026048
2014,Canada,Nova Scotia,35,Buildings,Residential,,,1.384381807
2014,Canada,Nova Scotia,40,Waste,,,,0.480855618
2014,Canada,Nova Scotia,41,Waste,Solid Waste,,,0.422278612
2014,Canada,Nova Scotia,42,Waste,Wastewater,,,0.058577006
2014,Canada,Nova Scotia,36,Agriculture,,,,0.41990383
2014,Canada,Nova Scotia,37,Agriculture,On Farm Fuel Use,,,0.060274319
2014,Canada,Nova Scotia,38,Agriculture,Crop Production,,,0.043938127
2014,Canada,Nova Scotia,39,Agriculture,Animal Production,,,0.315691384
2014,Canada,New Brunswick,0,Provincial Inventory Total,,,,13.47573587
2014,Canada,New Brunswick,1,Oil and Gas,,,,2.97137963
2014,Canada,New Brunswick,2,Oil and Gas,Upstream Oil and Gas,,,0.046301109
2014,Canada,New Brunswick,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,0.036063681
2014,Canada,New Brunswick,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,0.000234591
2014,Canada,New Brunswick,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,0.000234591
2014,Canada,New Brunswick,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,0.010002837
2014,Canada,New Brunswick,13,Oil and Gas,Downstream Oil and Gas,,,2.925078521
2014,Canada,New Brunswick,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,2.919266594
2014,Canada,New Brunswick,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,0.005811927
2014,Canada,New Brunswick,16,Electricity,,,,3.714521819
2014,Canada,New Brunswick,17,Transport,,,,3.316788071
2014,Canada,New Brunswick,18,Transport,Passenger Transport,,,1.960682824
2014,Canada,New Brunswick,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,1.762997724
2014,Canada,New Brunswick,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.197685101
2014,Canada,New Brunswick,21,Transport,Freight Transport,,,1.095860354
2014,Canada,New Brunswick,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,0.941729284
2014,Canada,New Brunswick,23,Transport,Freight Transport,Aviation and Marine,,0.15413107
2014,Canada,New Brunswick,24,Transport,"Other: Recreational, Commercial and Residential",,,0.260244892
2014,Canada,New Brunswick,25,Heavy Industry,,,,0.752495413
2014,Canada,New Brunswick,26,Heavy Industry,Mining,,,0.145325394
2014,Canada,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,0.167369074
2014,Canada,New Brunswick,28,Heavy Industry,Pulp and Paper,,,0.378051056
2014,Canada,New Brunswick,29,Heavy Industry,Iron and Steel,,,0.001406729
2014,Canada,New Brunswick,30,Heavy Industry,Cement,,,0.001406729
2014,Canada,New Brunswick,31,Heavy Industry,Lime and Gypsum,,,0.031293417
2014,Canada,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,,0.027643014
2014,Canada,New Brunswick,45,"Light Manufacturing, Construction and Forest Resources",,,,0.442861764
2014,Canada,New Brunswick,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,0.223274283
2014,Canada,New Brunswick,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,0.106162554
2014,Canada,New Brunswick,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.113424927
2014,Canada,New Brunswick,33,Buildings,,,,1.253020699
2014,Canada,New Brunswick,34,Buildings,Service Industry,,,0.553538971
2014,Canada,New Brunswick,35,Buildings,Residential,,,0.699481728
2014,Canada,New Brunswick,40,Waste,,,,0.497150041
2014,Canada,New Brunswick,41,Waste,Solid Waste,,,0.405474351
2014,Canada,New Brunswick,42,Waste,Wastewater,,,0.090827939
2014,Canada,New Brunswick,43,Waste,Waste Incineration,,,0.000847751
2014,Canada,New Brunswick,36,Agriculture,,,,0.527518431
2014,Canada,New Brunswick,37,Agriculture,On Farm Fuel Use,,,0.095448161
2014,Canada,New Brunswick,38,Agriculture,Crop Production,,,0.189942108
2014,Canada,New Brunswick,39,Agriculture,Animal Production,,,0.242128162
2014,Canada,Quebec,0,Provincial Inventory Total,,,,77.11679993
2014,Canada,Quebec,1,Oil and Gas,,,,2.491201124
2014,Canada,Quebec,2,Oil and Gas,Upstream Oil and Gas,,,0.333906798
2014,Canada,Quebec,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,0.000254588
2014,Canada,Quebec,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,0.33365221
2014,Canada,Quebec,13,Oil and Gas,Downstream Oil and Gas,,,2.157294327
2014,Canada,Quebec,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,2.057472553
2014,Canada,Quebec,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,0.099821773
2014,Canada,Quebec,16,Electricity,,,,0.261996584
2014,Canada,Quebec,17,Transport,,,,29.2206475
2014,Canada,Quebec,18,Transport,Passenger Transport,,,19.25710763
2014,Canada,Quebec,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,17.72275635
2014,Canada,Quebec,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,1.534351283
2014,Canada,Quebec,21,Transport,Freight Transport,,,7.624510802
2014,Canada,Quebec,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,6.713208879
2014,Canada,Quebec,23,Transport,Freight Transport,Aviation and Marine,,0.911301923
2014,Canada,Quebec,24,Transport,"Other: Recreational, Commercial and Residential",,,2.339029068
2014,Canada,Quebec,25,Heavy Industry,,,,17.98851981
2014,Canada,Quebec,26,Heavy Industry,Mining,,,2.138927964
2014,Canada,Quebec,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,7.388663547
2014,Canada,Quebec,28,Heavy Industry,Pulp and Paper,,,1.250235314
2014,Canada,Quebec,29,Heavy Industry,Iron and Steel,,,2.257247901
2014,Canada,Quebec,30,Heavy Industry,Cement,,,2.163558397
2014,Canada,Quebec,31,Heavy Industry,Lime and Gypsum,,,0.81670518
2014,Canada,Quebec,32,Heavy Industry,Chemicals and Fertilizers,,,1.973181503
2014,Canada,Quebec,45,"Light Manufacturing, Construction and Forest Resources",,,,4.836617512
2014,Canada,Quebec,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,3.086557254
2014,Canada,Quebec,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,1.323419348
2014,Canada,Quebec,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.42664091
2014,Canada,Quebec,33,Buildings,,,,9.851826029
2014,Canada,Quebec,34,Buildings,Service Industry,,,6.031609011
2014,Canada,Quebec,35,Buildings,Residential,,,3.820217017
2014,Canada,Quebec,40,Waste,,,,4.082368173
2014,Canada,Quebec,41,Waste,Solid Waste,,,3.69086915
2014,Canada,Quebec,42,Waste,Wastewater,,,0.354165475
2014,Canada,Quebec,43,Waste,Waste Incineration,,,0.037333548
2014,Canada,Quebec,36,Agriculture,,,,8.383623196
2014,Canada,Quebec,37,Agriculture,On Farm Fuel Use,,,0.9244632
2014,Canada,Quebec,38,Agriculture,Crop Production,,,2.334057768
2014,Canada,Quebec,39,Agriculture,Animal Production,,,5.125102229
2014,Canada,Ontario,0,Provincial Inventory Total,,,,163.6275812
2014,Canada,Ontario,1,Oil and Gas,,,,10.06994148
2014,Canada,Ontario,2,Oil and Gas,Upstream Oil and Gas,,,2.282123464
2014,Canada,Ontario,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,0.190929242
2014,Canada,Ontario,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,0.028871888
2014,Canada,Ontario,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,0.028871888
2014,Canada,Ontario,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,2.062322334
2014,Canada,Ontario,13,Oil and Gas,Downstream Oil and Gas,,,7.787818016
2014,Canada,Ontario,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,7.250397021
2014,Canada,Ontario,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,0.537420995
2014,Canada,Ontario,16,Electricity,,,,5.067906216
2014,Canada,Ontario,17,Transport,,,,54.88584466
2014,Canada,Ontario,18,Transport,Passenger Transport,,,34.98881283
2014,Canada,Ontario,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,31.47089751
2014,Canada,Ontario,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,3.517915313
2014,Canada,Ontario,21,Transport,Freight Transport,,,16.59670806
2014,Canada,Ontario,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,16.00409172
2014,Canada,Ontario,23,Transport,Freight Transport,Aviation and Marine,,0.59261634
2014,Canada,Ontario,24,Transport,"Other: Recreational, Commercial and Residential",,,3.300323769
2014,Canada,Ontario,25,Heavy Industry,,,,30.29994965
2014,Canada,Ontario,26,Heavy Industry,Mining,,,1.138570851
2014,Canada,Ontario,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,0.768634716
2014,Canada,Ontario,28,Heavy Industry,Pulp and Paper,,,1.775502931
2014,Canada,Ontario,29,Heavy Industry,Iron and Steel,,,13.62109622
2014,Canada,Ontario,30,Heavy Industry,Cement,,,4.344035793
2014,Canada,Ontario,31,Heavy Industry,Lime and Gypsum,,,1.236776935
2014,Canada,Ontario,32,Heavy Industry,Chemicals and Fertilizers,,,7.415332208
2014,Canada,Ontario,45,"Light Manufacturing, Construction and Forest Resources",,,,8.290939455
2014,Canada,Ontario,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,6.396149049
2014,Canada,Ontario,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,1.807347413
2014,Canada,Ontario,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.087442994
2014,Canada,Ontario,33,Buildings,,,,37.70519419
2014,Canada,Ontario,34,Buildings,Service Industry,,,16.94542075
2014,Canada,Ontario,35,Buildings,Residential,,,20.75977343
2014,Canada,Ontario,40,Waste,,,,6.617453668
2014,Canada,Ontario,41,Waste,Solid Waste,,,5.625994993
2014,Canada,Ontario,42,Waste,Wastewater,,,0.881358051
2014,Canada,Ontario,43,Waste,Waste Incineration,,,0.110100624
2014,Canada,Ontario,36,Agriculture,,,,10.69035188
2014,Canada,Ontario,37,Agriculture,On Farm Fuel Use,,,2.029251814
2014,Canada,Ontario,38,Agriculture,Crop Production,,,2.709780852
2014,Canada,Ontario,39,Agriculture,Animal Production,,,5.951319211
2014,Canada,Manitoba,0,Provincial Inventory Total,,,,20.95219762
2014,Canada,Manitoba,1,Oil and Gas,,,,1.025856519
2014,Canada,Manitoba,2,Oil and Gas,Upstream Oil and Gas,,,0.998428389
2014,Canada,Manitoba,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,0.716729746
2014,Canada,Manitoba,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,0.716729746
2014,Canada,Manitoba,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,0.281698643
2014,Canada,Manitoba,13,Oil and Gas,Downstream Oil and Gas,,,0.02742813
2014,Canada,Manitoba,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,0.02742813
2014,Canada,Manitoba,16,Electricity,,,,0.127429502
2014,Canada,Manitoba,17,Transport,,,,6.720443923
2014,Canada,Manitoba,18,Transport,Passenger Transport,,,3.525025317
2014,Canada,Manitoba,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,3.011213036
2014,Canada,Manitoba,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.513812281
2014,Canada,Manitoba,21,Transport,Freight Transport,,,2.145846806
2014,Canada,Manitoba,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,2.077575874
2014,Canada,Manitoba,23,Transport,Freight Transport,Aviation and Marine,,0.068270932
2014,Canada,Manitoba,24,Transport,"Other: Recreational, Commercial and Residential",,,1.049571801
2014,Canada,Manitoba,25,Heavy Industry,,,,1.255757
